ID,Source,TMC,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Number,Street,Side,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-1482,MapQuest,201.0,3,2016-06-27 21:19:34,2016-06-27 21:49:34,37.706547,-121.926605,,,0.0,Accident on I-680 Westbound at Exits 30A 30B I-580.,,I-680 S,R,Dublin,Alameda,CA,94568,US,US/Pacific,KLVK,2016-06-27 20:53:00,82.0,,30.0,29.91,10.0,WNW,10.4,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-1483,MapQuest,201.0,3,2016-06-27 21:18:35,2016-06-27 21:48:35,37.447876,-121.921539,,,0.0,Accident on I-880 Northbound at Exit 10 California Cir.,,Nimitz Fwy N,R,Milpitas,Santa Clara,CA,95035,US,US/Pacific,KSJC,2016-06-27 20:53:00,72.0,,53.0,29.96,10.0,NW,6.9,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-1484,MapQuest,201.0,2,2016-06-27 21:10:29,2016-06-27 21:40:29,37.343636,-121.902016,,,0.0,Accident on CA-87 Guadalupe Pkwy Southbound at Exit 7 Taylor St.,,Guadalupe Pkwy S,R,San Jose,Santa Clara,CA,95110,US,US/Pacific,KSJC,2016-06-27 20:53:00,72.0,,53.0,29.96,10.0,NW,6.9,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-1485,MapQuest,201.0,3,2016-06-27 21:24:47,2016-06-27 21:54:47,37.454033,-121.922745,,,0.0,Accident on I-880 Northbound at Exit 10 California Cir.,,I-880 N,R,Milpitas,Santa Clara,CA,95035,US,US/Pacific,KSJC,2016-06-27 21:53:00,69.1,,57.0,29.96,10.0,WNW,6.9,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-1486,MapQuest,201.0,2,2016-06-27 21:46:56,2016-06-27 22:16:56,37.32159,-121.890938,,,0.0,Accident on CA-87 Guadalupe Pkwy Southbound at Exits 4 5 6 I-280.,,Guadalupe Pkwy S,R,San Jose,Santa Clara,CA,95125,US,US/Pacific,KSJC,2016-06-27 21:53:00,69.1,,57.0,29.96,10.0,WNW,6.9,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-1487,MapQuest,201.0,2,2016-06-27 21:54:12,2016-06-27 22:39:12,37.425781,-120.773895,,,0.0,Accident on South Ave at Stephens St.,15596.0,South Ave,R,Delhi,Merced,CA,95315-9761,US,US/Pacific,KMER,2016-06-27 21:55:00,80.6,,42.0,29.88,10.0,NNE,6.9,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-1488,MapQuest,201.0,3,2016-06-27 22:06:49,2016-06-27 22:36:49,37.386616,-121.90554,,,0.0,Accident on I-880 Southbound at Exit 5 Brokaw Rd.,,I-880 S,R,San Jose,Santa Clara,CA,95131,US,US/Pacific,KSJC,2016-06-27 21:53:00,69.1,,57.0,29.96,10.0,WNW,6.9,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-1489,MapQuest,241.0,3,2016-06-27 22:05:58,2016-06-27 22:35:58,37.703403,-121.736855,,,0.0,Center lane blocked due to accident on I-580 Eastbound at Exit 54 1st St.,,I-580 E,R,Livermore,Alameda,CA,94551,US,US/Pacific,KLVK,2016-06-27 21:53:00,77.0,,37.0,29.93,10.0,WNW,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-1490,MapQuest,201.0,3,2016-06-27 22:09:07,2016-06-27 22:39:07,37.739334,-121.59082,,,0.0,Accident on I-580 Eastbound at Exit 63 Grant Line Rd.,,I-580 E,R,Tracy,Alameda,CA,95377,US,US/Pacific,KLVK,2016-06-27 21:53:00,77.0,,37.0,29.93,10.0,WNW,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-1491,MapQuest,201.0,2,2016-06-27 22:02:46,2016-06-27 23:02:46,38.885963,-121.340088,,,0.0,Accident on CA-65 Northbound at Nelson Ln.,,CA-65,R,Lincoln,Placer,CA,95648,US,US/Pacific,KLHM,2016-06-27 21:55:00,75.2,,44.0,29.86,10.0,East,4.6,,Clear,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Day
A-1492,MapQuest,201.0,2,2016-06-27 22:01:44,2016-06-27 23:01:44,38.715492,-120.937965,,,0.0,Right hand shoulder blocked due to accident on Shingle Rd Northbound at Green Valley Rd.,4598.0,Green Valley Rd,R,Shingle Springs,El Dorado,CA,95682,US,US/Pacific,KPVF,2016-06-27 21:55:00,80.6,,24.0,30.08,10.0,East,5.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-1493,MapQuest,201.0,2,2016-06-27 22:06:05,2016-06-27 23:06:05,38.722378,-120.932999,,,0.0,Accident on Green Valley Rd at Lotus Rd.,2299.0,Lotus Rd,R,Placerville,El Dorado,CA,95667,US,US/Pacific,KPVF,2016-06-27 22:15:00,82.4,,21.0,30.08,10.0,East,5.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-1494,MapQuest,201.0,2,2016-06-27 22:07:53,2016-06-27 23:07:53,38.406528,-120.831718,,,0.0,Accident on CA-49 at Tonzi Rd.,12689.0,State Highway 49,R,Ione,Amador,CA,95640,US,US/Pacific,KMHR,2016-06-27 21:45:00,82.4,,37.0,29.87,10.0,SSW,5.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-1495,MapQuest,222.0,3,2016-06-27 22:31:36,2016-06-27 23:31:36,37.722115,-121.538467,,,0.0,Queueing traffic due to accident on I-580 Eastbound at Exit 67 Mountain House Pkwy.,,I-580 E,R,Tracy,San Joaquin,CA,95377,US,US/Pacific,KLVK,2016-06-27 22:53:00,73.9,,43.0,29.93,10.0,NW,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-1496,MapQuest,201.0,3,2016-06-27 23:38:31,2016-06-28 00:23:31,38.562206,-121.487221,,,0.0,Lane closed on exit ramp due to accident on I-80 Bus Capital City Fwy Westbound at Exits 4B 5 X St.,,Capital City Fwy W,R,Sacramento,Sacramento,CA,95818,US,US/Pacific,KSAC,2016-06-27 23:53:00,75.9,,45.0,29.88,10.0,SSW,4.6,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-1497,MapQuest,201.0,3,2016-06-27 23:50:33,2016-06-28 00:20:33,37.344486,-121.845154,,,0.0,Accident on I-680 Southbound at Exits 1B 1C King Rd.,,I-680 S,R,San Jose,Santa Clara,CA,95116,US,US/Pacific,KRHV,2016-06-27 21:50:00,73.4,,50.0,29.97,10.0,WNW,6.9,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-1498,MapQuest,206.0,3,2016-06-27 23:59:08,2016-06-28 00:44:08,38.538475,-121.512871,,,0.0,Fuel spillage on I-5 Northbound at Exit 516 Sutterville Rd.,,I-5 N,R,Sacramento,Sacramento,CA,95822,US,US/Pacific,KSAC,2016-06-27 23:53:00,75.9,,45.0,29.88,10.0,SSW,4.6,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-1499,MapQuest,343.0,2,2016-06-28 00:11:04,2016-06-28 00:41:04,36.877983,-121.412491,,,0.0,Right hand shoulder blocked due to accident now on the shoulder on CA-25 Bolsa Rd at Briggs Rd.,,Briggs Rd,R,Hollister,San Benito,CA,95023,US,US/Pacific,KCVH,2016-06-28 00:10:00,64.4,,64.0,29.97,10.0,South,4.6,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-1500,MapQuest,201.0,3,2016-06-28 00:18:28,2016-06-28 00:48:28,37.741734,-121.574196,,,0.0,Accident on I-580 Eastbound at Exit 65 I-205.,,I-580 E,R,Tracy,Alameda,CA,95377,US,US/Pacific,KLVK,2016-06-28 00:53:00,72.0,,43.0,29.93,10.0,Calm,,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-1501,MapQuest,201.0,2,2016-06-28 00:23:45,2016-06-28 01:23:45,37.298912,-121.875015,,,0.0,Accident on CA-87 Southbound at Exits 3 3A Curtner Ave.,,Guadalupe Fwy S,R,San Jose,Santa Clara,CA,95125,US,US/Pacific,KSJC,2016-06-28 00:53:00,64.9,,75.0,29.96,10.0,WNW,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-1502,MapQuest,343.0,2,2016-06-28 00:42:05,2016-06-28 01:12:05,37.330093,-122.052582,,,0.0,Right hand shoulder blocked due to accident now on the shoulder on CA-85 Northbound at I-280.,10483.0,Mary Ave,R,Cupertino,Santa Clara,CA,95014-1350,US,US/Pacific,KNUQ,2016-06-28 00:56:00,64.0,,75.0,29.98,10.0,Calm,,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-1503,MapQuest,201.0,2,2016-06-28 00:45:07,2016-06-28 01:15:07,37.705116,-121.909065,,,0.0,Accident on Dublin Blvd Eastbound at Dougherty Rd.,6378.0,Dublin Blvd,L,Dublin,Alameda,CA,94568-7657,US,US/Pacific,KLVK,2016-06-28 00:53:00,72.0,,43.0,29.93,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-1504,MapQuest,241.0,2,2016-06-28 02:11:01,2016-06-28 03:11:01,38.397633,-122.359055,,,0.0,Lane blocked due to accident on CA-29 Saint Helena Hwy at California Dr.,,California Dr,R,Yountville,Napa,CA,94599,US,US/Pacific,KAPC,2016-06-28 01:54:00,62.1,,84.0,29.92,10.0,SSE,4.6,,Clear,False,False,True,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-1505,MapQuest,201.0,2,2016-06-28 02:29:33,2016-06-28 03:29:33,37.892372,-122.075645,,,0.0,Accident on Flora Ave both ways at Sally Ln.,151.0,Flora Ave,R,Walnut Creek,Contra Costa,CA,94595-1265,US,US/Pacific,KCCR,2016-06-28 02:53:00,66.0,,65.0,29.89,10.0,North,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-1506,MapQuest,406.0,2,2016-06-28 02:10:22,2016-06-28 03:10:22,37.250729,-121.910713,,,0.0,Entry ramp closed due to accident on CA-85 Southbound at Exit 8 Camden Ave.,,Norman Y Mineta Hwy,R,San Jose,Santa Clara,CA,95118,US,US/Pacific,KRHV,2016-06-28 06:47:00,62.6,,77.0,30.0,10.0,WNW,8.1,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-1507,MapQuest,201.0,3,2016-06-28 02:32:38,2016-06-28 03:32:38,37.915211,-122.065819,,,0.0,Right hand shoulder blocked due to accident on I-680 Southbound at Exit 47 San Luis Rd.,,I-680 N,R,Walnut Creek,Contra Costa,CA,94596,US,US/Pacific,KCCR,2016-06-28 02:53:00,66.0,,65.0,29.89,10.0,North,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-1508,MapQuest,241.0,3,2016-06-28 03:22:37,2016-06-28 04:22:37,37.740906,-122.196472,,,0.0,Lane blocked due to accident on I-880 Northbound at Exit 36 Hegenberger Rd.,,I-880 N,R,Oakland,Alameda,CA,94621,US,US/Pacific,KOAK,2016-06-28 02:53:00,57.9,,81.0,29.96,10.0,WNW,6.9,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-1509,MapQuest,201.0,3,2016-06-28 07:27:49,2016-06-28 08:12:49,37.74242,-121.531723,,,0.0,Accident on I-205 Westbound at Exit 2 Mountain House Pkwy.,,Mountain House Pkwy,R,Tracy,San Joaquin,CA,95377,US,US/Pacific,KLVK,2016-06-28 07:53:00,70.0,,49.0,29.96,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1510,MapQuest,201.0,2,2016-06-28 07:47:30,2016-06-28 08:17:30,38.63549,-121.345993,,,0.0,Accident on Walnut Ave at Gibbons Dr.,,Baylor Way,R,Carmichael,Sacramento,CA,95608,US,US/Pacific,KMCC,2016-06-28 07:55:00,78.8,,36.0,29.94,9.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1511,MapQuest,201.0,2,2016-06-28 08:53:24,2016-06-28 09:23:24,37.788067,-122.440445,,,0.0,Accident on California St at Divisadero St.,2801.0,California St,L,San Francisco,San Francisco,CA,94115-2515,US,US/Pacific,KSFO,2016-06-28 08:56:00,55.0,,80.0,30.02,10.0,WNW,19.6,,Partly Cloudy,True,False,True,False,False,False,False,False,True,False,False,True,False,Day,Day,Day,Day
A-1512,MapQuest,201.0,3,2016-06-28 08:37:26,2016-06-28 09:20:00,37.85553,-121.282257,,,0.0,Accident on I-5 Northbound at Exit 465 Roth Rd.,,I-5 S,R,French Camp,San Joaquin,CA,95231,US,US/Pacific,KSCK,2016-06-28 08:55:00,82.9,,32.0,29.94,10.0,NNW,8.1,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1513,MapQuest,201.0,2,2016-06-28 08:57:34,2016-06-28 09:27:34,38.724319,-120.790604,,,0.0,Accident on Marshall Way at Rowland St.,1101.0,Rowland St,L,Placerville,El Dorado,CA,95667,US,US/Pacific,KPVF,2016-06-28 08:55:00,86.0,,18.0,30.09,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1514,MapQuest,241.0,2,2016-06-28 09:30:20,2016-06-28 10:00:20,38.524895,-121.467789,,,0.0,#1 &amp; #2 lane blocked due to accident on CA-99 Sacramento Fwy Northbound before Fruitridge Rd.,,Fruitridge Rd,R,Sacramento,Sacramento,CA,95824,US,US/Pacific,KSAC,2016-06-28 09:53:00,82.0,,39.0,29.94,10.0,SSW,4.6,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1515,MapQuest,201.0,2,2016-06-28 09:47:12,2016-06-28 10:17:12,39.001045,-121.047676,,,0.0,Accident on Meadow Vista Rd at Sunrise Dr.,2529.0,Meadow Vista Rd,L,Meadow Vista,Placer,CA,95722-9310,US,US/Pacific,KAUN,2016-06-28 09:55:00,89.6,,29.0,30.02,10.0,SSW,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1516,MapQuest,201.0,3,2016-06-28 09:58:54,2016-06-28 10:28:54,37.316757,-121.918221,,,0.0,Accident on I-280 Northbound near Exits 4 5A Parkmoor Ave.,,Sinclair Fwy N,R,San Jose,Santa Clara,CA,95128,US,US/Pacific,KSJC,2016-06-28 09:53:00,70.0,,63.0,30.0,10.0,Variable,6.9,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1517,MapQuest,201.0,2,2016-06-28 10:12:50,2016-06-28 10:42:50,38.690369,-121.387489,,,0.0,Accident on 34th St at County Hwy-E14 Elkhorn Blvd.,3398.0,Elkhorn Blvd,R,North Highlands,Sacramento,CA,95660-3118,US,US/Pacific,KMCC,2016-06-28 10:15:00,89.6,,24.0,29.94,9.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1518,MapQuest,201.0,2,2016-06-28 10:14:43,2016-06-28 10:44:43,37.8713,-120.999146,,,0.0,Accident on Skiff Rd at County Hwy-J6 Escalon Bellota Rd.,10540.0,Escalon Bellota Rd,L,Escalon,San Joaquin,CA,95320,US,US/Pacific,KMOD,2016-06-28 09:53:00,89.1,,25.0,29.93,10.0,NNW,9.2,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1519,MapQuest,201.0,3,2016-06-28 10:22:33,2016-06-28 10:52:33,38.661053,-121.359779,,,0.0,Accident on I-80 Westbound at Exit 96 Madison Ave.,,I-80 E,R,Sacramento,Sacramento,CA,95841,US,US/Pacific,KMCC,2016-06-28 10:15:00,89.6,,24.0,29.94,9.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1520,MapQuest,201.0,2,2016-06-28 10:55:21,2016-06-28 11:40:55,38.55938,-121.468048,,,0.0,Accident on US-50 Westbound near I-80 Bus.,,US-50 E,R,Sacramento,Sacramento,CA,95817,US,US/Pacific,KSAC,2016-06-28 10:53:00,87.1,,35.0,29.94,10.0,Variable,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1521,MapQuest,201.0,2,2016-06-28 11:01:56,2016-06-28 11:31:56,38.704155,-121.382774,,,0.0,#1 lane blocked due to accident on Antelope Rd Eastbound at Watt Ave.,7598.0,Watt Ave,R,North Highlands,Sacramento,CA,95660-2609,US,US/Pacific,KMCC,2016-06-28 10:55:00,93.2,,24.0,29.94,9.0,NW,4.6,,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-1522,MapQuest,201.0,3,2016-06-28 11:16:09,2016-06-28 11:46:09,37.809731,-121.992332,,,0.0,Accident on I-680 Southbound at Exit 38 Sycamore Valley Rd.,,I-680 S,R,Danville,Contra Costa,CA,94526,US,US/Pacific,KCCR,2016-06-28 10:53:00,82.0,,33.0,29.92,10.0,NNW,9.2,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1523,MapQuest,201.0,3,2016-06-28 11:28:35,2016-06-28 11:58:35,38.540779,-121.510918,,,0.0,#1 lane blocked due to accident on I-5 Northbound before Exit 516 / Sutterville Rd.,,I-5 S,R,Sacramento,Sacramento,CA,95818,US,US/Pacific,KSAC,2016-06-28 11:53:00,91.9,,27.0,29.93,10.0,North,,,Clear,False,False,False,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
A-1524,MapQuest,201.0,2,2016-06-28 11:19:36,2016-06-28 11:49:36,38.692959,-121.351631,,,0.0,Accident on County Hwy-E14 Elkhorn Blvd at Don Julio Blvd.,,Don Julio Blvd,R,Sacramento,Sacramento,CA,95842,US,US/Pacific,KMCC,2016-06-28 11:15:00,93.2,,24.0,29.94,9.0,SW,4.6,,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-1525,MapQuest,201.0,2,2016-06-28 11:34:47,2016-06-28 12:04:47,37.769375,-122.405533,,,0.0,Accident on US-101 Northbound at I-80.,15.0,San Bruno Ave,R,San Francisco,San Francisco,CA,94103,US,US/Pacific,KSFO,2016-06-28 11:56:00,62.1,,62.0,30.01,10.0,WNW,23.0,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1526,MapQuest,201.0,2,2016-06-28 11:40:29,2016-06-28 12:10:29,38.550488,-121.427864,,,0.0,Accident on US-50 Westbound near 65th St.,,US-50 E,R,Sacramento,Sacramento,CA,95817,US,US/Pacific,KSAC,2016-06-28 11:53:00,91.9,,27.0,29.93,10.0,North,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1527,MapQuest,201.0,2,2016-06-28 11:41:33,2016-06-28 12:11:33,38.56583,-121.33638,,,0.0,Accident on US-50 Westbound near Exit 13 Bradshaw Rd.,,US-50 E,R,Sacramento,Sacramento,CA,95827,US,US/Pacific,KMHR,2016-06-28 10:55:00,91.4,,24.0,29.93,10.0,NNW,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1528,MapQuest,201.0,3,2016-06-28 12:02:44,2016-06-28 12:32:44,38.707462,-121.309219,,,0.0,Right hand shoulder blocked due to accident on I-80 Eastbound at Exit 100 Antelope Rd.,,I-80 E,R,Citrus Heights,Sacramento,CA,95621,US,US/Pacific,KMCC,2016-06-28 11:55:00,95.0,,23.0,29.94,9.0,SW,5.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1529,MapQuest,201.0,2,2016-06-28 12:06:18,2016-06-28 12:36:18,39.203232,-121.169571,,,0.0,Right hand shoulder blocked due to accident on CA-20 Southbound at Penn Valley Dr.,,Penn Valley Dr,R,Penn Valley,Nevada,CA,95946,US,US/Pacific,KGOO,2016-06-28 12:00:00,89.6,,20.0,30.13,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-1530,MapQuest,241.0,2,2016-06-28 12:40:37,2016-06-28 13:10:37,38.481644,-121.334816,,,0.0,Lane blocked due to accident on Bradshaw Rd both ways at Gerber Rd.,9701.0,Gerber Rd,R,Sacramento,Sacramento,CA,95829-9422,US,US/Pacific,KMHR,2016-06-28 12:46:00,96.8,,22.0,29.92,10.0,SSW,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1531,MapQuest,201.0,2,2016-06-28 12:43:10,2016-06-28 13:13:10,38.558128,-121.473961,,,0.0,Accident on US-50 Westbound near Exits 5B 6B 6C 7 I-80 Bus Capital City Fwy.,,I-80 Bus E,R,Sacramento,Sacramento,CA,95817,US,US/Pacific,KSAC,2016-06-28 12:53:00,97.0,,23.0,29.92,10.0,Variable,6.9,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1532,MapQuest,241.0,2,2016-06-28 12:58:48,2016-06-28 13:28:48,37.572903,-122.316368,,,0.0,#1 lane blocked due to accident on US-101 Southbound at Exit 416 3rd Ave.,,Bayshore Fwy S,R,San Mateo,San Mateo,CA,94401,US,US/Pacific,KSFO,2016-06-28 12:56:00,63.0,,63.0,30.0,10.0,WNW,21.9,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1533,MapQuest,201.0,3,2016-06-28 12:59:19,2016-06-28 13:29:19,37.881908,-122.308258,,,0.0,Right hand shoulder blocked due to accident on I-80 I-580 Westbound before Gilman St.,,Eastshore Fwy W,R,Berkeley,Alameda,CA,94710,US,US/Pacific,KOAK,2016-06-28 12:53:00,70.0,,51.0,30.0,10.0,WNW,13.8,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1534,MapQuest,201.0,3,2016-06-28 12:58:21,2016-06-28 13:28:21,37.834717,-122.294701,,,0.0,Gore point obstructed due to accident on I-80 I-580 Westbound after I-80 I-580.,,I-580 W,R,Emeryville,Alameda,CA,94608,US,US/Pacific,KOAK,2016-06-28 12:53:00,70.0,,51.0,30.0,10.0,WNW,13.8,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1535,MapQuest,241.0,3,2016-06-28 12:56:47,2016-06-28 13:26:47,37.336628,-121.933609,,,0.0,#4 lane blocked and queueing traffic due to accident on I-880 Southbound near Exit 2 CA-82 The Alameda.,,I-880 S,R,San Jose,Santa Clara,CA,95126,US,US/Pacific,KSJC,2016-06-28 12:53:00,81.0,,38.0,29.98,10.0,NW,5.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1536,MapQuest,201.0,3,2016-06-28 12:57:50,2016-06-28 13:27:50,37.342602,-121.926056,,,0.0,Accident on I-880 Northbound at Exit 2 CA-82 The Alameda.,,I-880 S,R,San Jose,Santa Clara,CA,95126,US,US/Pacific,KSJC,2016-06-28 12:53:00,81.0,,38.0,29.98,10.0,NW,5.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1537,MapQuest,201.0,2,2016-06-28 13:02:18,2016-06-28 13:32:18,38.662491,-120.929337,,,0.0,Accident on Creekside Ct at Creekside Dr.,4118.0,Creekside Dr,L,Shingle Springs,El Dorado,CA,95682-9759,US,US/Pacific,KPVF,2016-06-28 12:55:00,95.0,,19.0,30.1,10.0,West,5.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1538,MapQuest,201.0,2,2016-06-28 13:17:16,2016-06-28 14:02:16,38.021137,-122.539078,,,0.0,Right hand shoulder blocked due to accident on US-101 Southbound at Exit 456 Lucas Valley Rd.,,US-101 N,R,San Rafael,Marin,CA,94903,US,US/Pacific,KDVO,2016-06-28 13:15:00,82.4,,42.0,29.97,,ESE,8.1,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1539,MapQuest,201.0,3,2016-06-28 13:19:29,2016-06-28 14:04:29,37.8009,-122.228767,,,0.0,Right hand shoulder blocked due to accident on I-580 Westbound at Exit 22B Beaumont Ave.,,Beaumont Ave,R,Oakland,Alameda,CA,94602,US,US/Pacific,KOAK,2016-06-28 12:53:00,70.0,,51.0,30.0,10.0,WNW,13.8,,Partly Cloudy,False,False,False,False,False,False,False,False,True,False,False,False,False,Day,Day,Day,Day
A-1540,MapQuest,201.0,3,2016-06-28 13:21:50,2016-06-28 14:07:00,37.546719,-122.022758,,,0.0,Accident on I-880 Southbound at Exit 19 CA-84 Thornton Ave.,,Thornton Ave,R,Fremont,Alameda,CA,94536,US,US/Pacific,KPAO,2016-06-28 13:47:00,73.4,,57.0,29.98,10.0,NNW,12.7,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
